
12560.7	4067.11	12569.2	
11863.2	4237.59	11876.1	
11088.6	4047.81	11095.3	
10510.1	4189.17	10499.6	
10106.7	4454.86	10089	
9820.78	4727.35	9812.18	
9573.1	4911.77	9567.9	
9422.87	5050.91	9419.87	
9191.61	5259.79	9197.5	
9046.71	5375.28	9067.05	
8991.33	5418.66	9027.57	
8925.5	5458.57	8955.52	
8613.55	5479.75	8625.51	
7633.52	5192.63	7618.89	
5997	4429.42	5965.45	
4854.18	3816.45	4808.67	
4489.95	3593.4	4424.41	
4444.95	3538.92	4352.83	
4445.81	3497.49	4350.34	
4477.78	3454.84	4425.7	
4548.52	3384.3	4544.01	
4592.25	3340.95	4619.46	
4650.97	3297.05	4634.96	
4706.93	3234.87	4693.77	
4796.31	3112.36	4791.38	
4882.53	3030.7	4873.45	
4950.9	2939.72	4969.88	
5093.9	2807.79	5106.5	
5232.39	2668.82	5234.27	
5412.86	2486.38	5414.36	
5636.97	2244.13	5629.51	
5919.39	1937.63	5931.49	
11976.6	4681.55	11999.5	
11735.1	4582.55	11754	
11087.4	4500.64	11092.4	
10542.4	4424.99	10536.1	
10197.6	4563.63	10189	
9786.81	4784.47	9778.28	
9531.46	4977.71	9531.85	
9362.57	5131.68	9351.65	
9143.49	5327.11	9136.04	
9023.02	5439.48	9024.56	
8949.85	5485.73	8975.61	
8857.52	5535.38	8880.15	
8601.86	5592.22	8602.08	
7901.98	5395.77	7886.27	
6100.2	4518.41	6070.41	
4730.85	3778.08	4689.32	
4463.57	3606.22	4414.75	
4422.57	3553.58	4370.21	
4418.06	3518.95	4372.71	
4442.41	3475.4	4421.73	
4504.9	3404.67	4518.42	
4573.94	3335.38	4577.88	
4611.25	3281.54	4628.23	
4672.68	3215.49	4665.62	
4753.75	3117.21	4761.31	
4831.82	3003.62	4865.05	
4926.42	2910.02	4938.47	
5018.84	2773.44	5028.27	
5165.16	2624.23	5170.86	
5330.02	2444.19	5323.82	
5517.93	2231.66	5516.48	
5598.72	2062	5593.91	
11565.6	5131.02	11595.2	
11390.7	5150.27	11406.6	
11139.6	5046.22	11147.8	
10723.9	5020.42	10727.3	
10151.6	4887.87	10151.8	
9716.04	4954.63	9714.47	
9444.92	5119	9436.57	
9242.91	5280.53	9232.96	
9090.21	5431.98	9060.89	
8954.42	5536.21	8939.99	
8816.41	5637.92	8811.71	
8719.12	5689.84	8715.02	
8570.82	5707.24	8554.66	
7981.83	5494.98	7958.85	
6067.81	4546.72	6044.77	
4707.45	3796.78	4671.77	
4445.9	3633.02	4409.79	
4393.66	3583.84	4379.51	
4378.7	3542.79	4384.17	
4390.48	3496.75	4416.61	
4438.38	3435	4458.86	
4504.69	3351.07	4528.28	
4570.61	3263.45	4579	
4598.63	3195.14	4636.92	
4672.02	3081.38	4696.71	
4725.32	2948.05	4747.07	
4736.44	2808.46	4758.11	
4762.07	2621.16	4772.08	
4710.16	2388	4714.49	
4787.13	2223.1	4790.55	
4730.11	2065.62	4728.61	
4615.34	1897.17	4615.45	
11198	5557.78	11210.8	
11152.9	5533.16	11167.2	
11019.6	5613.02	11028.1	
10750.6	5517.26	10758.4	
10130.5	5360.03	10136	
9552.37	5330.33	9558.86	
9220.21	5428.96	9220.13	
9073.38	5515.24	9060.92	
8941.56	5597.96	8935.38	
8794.31	5709.35	8779.77	
8677.01	5789.46	8654.67	
8610.25	5813.68	8578.75	
8515.83	5787.49	8480.8	
7898.5	5521.79	7879.46	
6068.12	4620.77	6050.98	
4757.85	3882.61	4741.75	
4424.26	3672.93	4409.86	
4358.13	3614.89	4358.52	
4335.01	3569.42	4379.01	
4339.86	3521.4	4381.32	
4354.12	3473.54	4397.22	
4409.24	3386.81	4436.06	
4455.94	3281.31	4488.12	
4480.5	3146.48	4510.17	
4380.12	2957.22	4415.97	
4165.95	2660.42	4188.14	
3962.51	2358.96	3983.73	
3652.8	2054.26	3672.83	
3274.94	1709.14	3292.61	
2760.42	1373.02	2772.13	
2588.44	1243.08	2601.75	
2402.7	1108.04	2416.98	
10846.4	5937.23	10850.9	
10829.3	5940.56	10835.3	
10776.3	5947.04	10784.7	
10620.1	5913.84	10629.1	
10159	5855.1	10166.5	
9442.7	5832.59	9452.33	
9004.63	5796.92	9018.98	
8812.47	5805.84	8831.13	
8716.61	5828.69	8728.84	
8622.95	5874.83	8633.11	
8592.78	5882.83	8563.21	
8555	5884.17	8504.52	
8419.83	5856.73	8386.54	
7793.01	5603.21	7774.86	
6183.14	4790.5	6176.87	
4802.34	3999.16	4806.78	
4360.95	3716.64	4383.51	
4291.76	3652.65	4330.43	
4281.14	3613.19	4322.23	
4274.72	3575.49	4328.79	
4285.78	3522.12	4327.15	
4289.29	3447.81	4329.52	
4239.19	3301.83	4272.69	
4029.98	2992.15	4055.92	
3598.86	2525.3	3627.04	
2934.76	1955.44	2968.15	
2263.66	1429.29	2296.95	
1853.3	1117.31	1886.96	
1522.66	903.135	1553.22	
1277.87	737.845	1306.74	
1150.05	617.352	1164.56	
1155.95	576.182	1170.97	
10614.6	6202.72	10611.2	
10552.1	6261.88	10551.4	
10517.6	6233.68	10527	
10417	6255.49	10424.5	
10066.2	6321.26	10070.2	
9490.34	6261.69	9496.89	
8896.38	6090.22	8921.98	
8609.6	6005.68	8653.1	
8537.91	5996.73	8568.78	
8517.14	5989.47	8508.17	
8468.18	6005.84	8449.06	
8413.75	6021.42	8386.95	
8274.51	5990.5	8244.03	
7711.29	5750.75	7690.21	
6227.52	4933.5	6231.82	
4735.17	4057.32	4766.54	
4290.05	3785.93	4338.32	
4192.38	3720.13	4253.37	
4182.79	3693.83	4233.53	
4180.08	3663.28	4232.32	
4192.16	3604.45	4239.29	
4155.11	3521.26	4186.38	
3991.18	3320.45	4009.34	
3294.73	2653.55	3322.21	
2342.4	1784.87	2374.82	
1631.91	1184.52	1668.26	
1206.48	856.764	1241.9	
1003.15	703.042	1046.19	
929.261	640.847	971.386	
908.258	589.443	943.674	
905.161	528.662	933.592	
922.384	483.01	926.885	
10466.6	6373.63	10456.8	
10394	6416.34	10394.5	
10274.7	6518.72	10276.8	
10169.2	6573.14	10172.3	
9990.44	6614.04	9989.62	
9511.69	6498.37	9517.13	
8749.93	6245.98	8777.21	
8481.06	6153.25	8508.97	
8394.33	6143.1	8418.13	
8315.99	6176.11	8331.09	
8252.14	6210.75	8256.22	
8192.42	6220.72	8190.55	
8109.5	6174.88	8085.42	
7670.97	5906.61	7647.24	
6055.7	4941.78	6064.83	
4669.6	4126.09	4719.46	
4224.9	3849.17	4285.37	
4142.12	3784.05	4200.65	
4101.37	3754.96	4180.18	
4117.36	3730.33	4152.43	
4108.78	3698.81	4129.07	
4057.54	3610.47	4051.7	
3682.42	3235.76	3688.39	
2767.61	2377.64	2792.12	
1504.67	1267.48	1552.22	
1017.8	821.793	1060.65	
892.129	696.555	932.332	
849.499	649.408	887.69	
816.806	608.78	876.033	
828.564	567.239	874.022	
843.799	525.237	877.086	
834.973	494.755	883.246	
10200	6630.72	10205	
10149.4	6676.75	10150.1	
10069.6	6738.59	10071.2	
10018.3	6765.27	10013.5	
9924.3	6729.35	9924.29	
9463.34	6597.24	9468.24	
8679.2	6414.47	8683.26	
8293.29	6360.76	8303.43	
8191.35	6353.68	8198.34	
8140.25	6350.63	8176.34	
8105.71	6336.33	8135.46	
8093.17	6325.1	8082.14	
8026.6	6297.53	8000.26	
7547.64	6009.4	7528.86	
6001.97	5053.78	6010.85	
4613.99	4171.41	4655.87	
4188.27	3891.02	4253.71	
4101.18	3823.56	4175.87	
4092.75	3798.44	4149.85	
4082.78	3767.54	4120.69	
4099.5	3733.75	4068.46	
4015.21	3658.33	3994.99	
3557.68	3236.83	3544.96	
2218.88	1999.93	2241.39	
1178.99	1050.16	1230.12	
846.061	737.44	904.049	
808.381	676.358	855.686	
792.704	644.866	847.564	
800.749	609.336	839.326	
798.911	572.206	835.076	
799.845	540.209	838.199	
810.9	515.968	834.309	
9895.97	6936.33	9910.89	
9923.5	6910.94	9933.99	
9941.85	6869.96	9934.13	
9904.53	6857.44	9903.15	
9829.63	6819.04	9826.86	
9434.24	6737.33	9431.62	
8626.11	6572.6	8620.1	
8191.37	6476.69	8179.92	
8078.59	6468.08	8103.59	
8042.8	6449.25	8064.18	
8025.31	6419.75	8050.58	
8011.92	6414.48	8003.62	
7935.81	6397.76	7916.43	
7528.26	6205.6	7511.6	
6045.68	5231.63	6047.65	
4614.51	4225.46	4645.87	
4169.05	3910.95	4224.2	
4089.63	3862.1	4160.35	
4086.52	3829.42	4127.31	
4089.57	3794.26	4090.53	
4071.16	3762.36	4057.24	
4013.85	3692.74	3974.44	
3517.65	3246.66	3490.3	
1972.93	1826.83	1989.39	
978.525	913.079	1033.54	
800.214	729.437	860.316	
763.602	683.932	828.32	
783.039	651.812	812.377	
793.475	619.597	805.21	
790.663	587.62	801.036	
794.426	556.146	790.285	
803.241	533.868	785.292	
9661.57	7164.82	9672.55	
9691.23	7120.47	9697.43	
9702.21	7091.19	9702.86	
9700.14	7043.22	9694.56	
9609.34	6987.11	9601.12	
9278.42	6873.62	9272.84	
8479.58	6688.23	8474.58	
8091.34	6584.72	8097.09	
7991.29	6560.56	7998.46	
7927.97	6564.59	7942.9	
7870.34	6588.96	7872.1	
7840.75	6588.57	7841.93	
7779.39	6575.12	7769.54	
7470.29	6379.79	7455.57	
6205.17	5456.37	6200.89	
4615.69	4263.68	4634.94	
4178.07	3941.55	4210.79	
4110.99	3883.92	4137.09	
4095.24	3854.96	4102.3	
4090.37	3825.29	4068.83	
4083.6	3789.72	4030.33	
3987.84	3703.82	3939.75	
3487.37	3246.34	3450.02	
1890.17	1776.06	1900.09	
933.537	889.87	980.174	
764.833	735.973	829.647	
766.867	696.827	797.9	
