
7981.17	8827.64	8045.83	8857.39	7917.24	8795.28	7939.94	8841.77	
8015.24	8820.85	8062.22	8813.18	7943.84	8778.42	7969.51	8822.93	
8098.69	8719.24	8146.5	8722.85	8060.61	8701.61	8080.74	8733.39	
8323.24	8476.11	8361.87	8519.38	8323.41	8474.55	8330.7	8499.55	
8478.51	8320.15	8507.91	8389.09	8487.56	8327.44	8489.71	8346.33	
8527.98	8286.66	8531.31	8348.07	8538.43	8277.09	8531.76	8312.63	
8535.1	8270.8	8542.65	8310.07	8553.35	8277.28	8546.43	8275.05	
8546.92	8269.65	8538.27	8257.94	8551.14	8285.16	8558.71	8287.43	
8521.98	8281.77	8525.26	8242.57	8548.39	8275.79	8521.82	8278.44	
8529.42	8289.29	8496.96	8229.37	8536.06	8260.62	8501.4	8239.27	
8494.62	8237.57	8472.59	8215.24	8495.25	8241.33	8471.1	8209.23	
8372.62	8126.57	8355.38	8099.28	8368.24	8127.25	8350.68	8110.23	
8191.87	7945.89	8178.23	7909.11	8191.2	7945.94	8171.65	7950.29	
8143.08	7888.37	8130.94	7840.06	8118.89	7868.86	8120.3	7891.63	
8111.35	7863.89	8105.96	7802.58	8094.42	7857.79	8125.44	7861.7	
8093.04	7857.74	8093.13	7818.44	8077.54	7840.64	8115.23	7845.49	
8099.65	7830.81	8092.41	7854.05	8074.81	7825.54	8099.28	7825.56	
8109.78	7801.19	8103.76	7868.91	8077.38	7814.31	8093.55	7802.1	
8073.82	7786.92	8117.58	7841.15	8090.98	7796.13	8089.33	7788.9	
8037.07	7752.74	8063.67	7796.02	8058.17	7756.39	8046.52	7763.46	
7754.93	7477.1	7767.68	7517.47	7766.34	7485.24	7755.21	7492.23	
5974.21	5717.05	5982.89	5741.75	5981.95	5727.35	5980.79	5730.18	
2819.06	2573.23	2828.5	2573.74	2816.23	2590.92	2840.51	2592.74	
1684.95	1425.39	1697.44	1418.34	1683.31	1450.7	1719.14	1460.21	
1537.17	1259.94	1544.56	1246.95	1530.98	1283.44	1571.9	1312.15	
1498.44	1252.43	1498.14	1244.92	1500.98	1261.58	1566.17	1294.88	
1506.73	1262.27	1463.84	1242.19	1487.44	1252.48	1557.78	1261.15	
1478.85	1260.47	1460.11	1255.03	1499.1	1224.3	1542.05	1229.27	
1483.28	1232.96	1461.35	1246.61	1491.7	1222.77	1515.5	1220.2	
1504.38	1207.5	1477.45	1249.28	1478.34	1210.86	1494.28	1210.12	
1515.92	1209.54	1489.01	1234.68	1511.28	1235.49	1471.41	1201.32	
