
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.74	4303.52	4304.62	
3964.42	4155.74	4392.5	
-nan	-nan	-nan	
8486.75	2404.5	7285.31	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
2834.71	3645.23	5953.66	
-nan	-nan	-nan	
-nan	-nan	-nan	
4523.79	475.54	8224.33	
-nan	-nan	-nan	
8746.94	5298.44	9654.27	
6673.91	4370.57	1781.91	
4388.09	2749.36	759.033	
9813.12	6443.42	7649.66	
4291.51	4218.77	4263.74	
8953.49	5770.03	503.95	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
1.30758e+21	1.11713e+21	7.55467e+20	
4.72362e+29	5.19042e+29	5.41097e+29	
5.22565e+31	-2.24905e+31	1.33561e+32	
-nan	-nan	-nan	
3.0464e+32	-2.64113e+31	8.91612e+31	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-1.29625e+32	1.20628e+33	4.8758e+32	
-nan	-nan	-nan	
-nan	-nan	-nan	
3.67315e+32	1.12865e+33	5.46294e+31	
-nan	-nan	-nan	
1.61675e+33	3.92478e+32	8.87633e+32	
1.22043e+33	1.18466e+33	1.38663e+33	
1.73447e+33	-4.05583e+32	-3.9482e+32	
5.19983e+32	6.12437e+32	2.33835e+33	
9.76495e+30	-4.63302e+30	7.28565e+30	
1.21814e+33	-1.02318e+32	2.48243e+33	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.21	4302.52	4303.29	
1.20035e+23	5.82233e+22	-3.72777e+21	
6.57831e+30	3.04456e+31	3.13103e+31	
1.42304e+34	6.68883e+33	-1.00894e+33	
-nan	-nan	-nan	
3.62142e+34	-2.68843e+33	4.45036e+34	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-1.05604e+33	1.64282e+34	5.80334e+34	
-nan	-nan	-nan	
-nan	-nan	-nan	
7.85208e+34	-1.54112e+34	6.49489e+34	
-nan	-nan	-nan	
6.1259e+34	-6.1137e+33	1.33958e+35	
8.38715e+34	6.72492e+34	-1.70542e+34	
-2.78812e+34	7.12805e+34	6.3279e+34	
9.46695e+33	1.37556e+34	6.70316e+34	
1.28067e+33	1.33686e+33	-9.06276e+31	
6.15932e+34	1.44112e+35	4.63149e+34	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
1.53653e+12	-2.39932e+10	6.38298e+11	
-7.20451e+19	1.54522e+20	3.67149e+20	
3.56113e+22	9.75773e+22	1.04179e+23	
-nan	-nan	-nan	
5.36408e+23	5.23444e+23	6.47929e+23	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
1.0092e+23	2.37152e+23	1.6871e+24	
-nan	-nan	-nan	
-nan	-nan	-nan	
1.31687e+24	-2.41895e+23	7.27674e+23	
-nan	-nan	-nan	
2.08951e+24	6.84635e+23	1.62315e+24	
5.64623e+23	1.86949e+24	1.35129e+23	
1.80607e+24	1.8111e+24	1.75484e+24	
-4.20018e+23	-5.27266e+22	1.26218e+24	
9.65477e+21	1.95129e+22	-3.15897e+21	
-1.52918e+23	2.24749e+24	5.29017e+23	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.87	4302.51	4304.2	
4215.43	4222.3	4541.01	
-nan	-nan	-nan	
8474.28	8749.5	7210.01	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
3920.49	4539.08	2970.21	
-nan	-nan	-nan	
-nan	-nan	-nan	
8980.87	6301.87	8254.44	
-nan	-nan	-nan	
2921.12	7638.83	684.94	
9194.6	6856.74	9661.44	
6639.19	4044.11	3328.64	
352.258	1324.74	642.365	
4296.07	4285.61	4279.34	
3717.71	1664.16	1829.55	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.77	4302.04	4304.45	
4269.26	4362.89	4780.22	
-nan	-nan	-nan	
6051.89	6528.97	4749.31	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
8782.12	4474.44	4128.43	
-nan	-nan	-nan	
-nan	-nan	-nan	
8441.91	6010.07	9007.55	
-nan	-nan	-nan	
6178.17	7063.74	5632.91	
4721.79	2003.06	1178.63	
7226.73	5660.85	9778.3	
5849.43	6425.77	1417.29	
4303.48	4189.2	4250.37	
9876.19	366.663	7662.64	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4309.02	4303.17	4303.06	
4187.99	4133.37	4296.75	
-nan	-nan	-nan	
8112.9	4434.51	5988.32	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
5672.87	6146.49	4123.4	
-nan	-nan	-nan	
-nan	-nan	-nan	
7213.88	9259.07	4670.34	
-nan	-nan	-nan	
1455.39	7588.87	9249.42	
1270.45	6631.09	10.6231	
5510.43	4117.82	7271.44	
3593.25	496.669	6878.28	
4250.69	4253.28	4258.81	
2113.25	9649.18	808.418	
4311.4	4304.01	4305.33	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
980333	1.03797e+08	8.78666e+07	
4.64145e+11	2.21706e+12	4.78842e+12	
77784.2	813739	339212	
4308.2	4302.52	4303.29	
-nan	-nan	-nan	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.2	4302.52	4303.29	
4308.63	4302.1	4303.68	
4812.69	4749.03	4815.21	
-nan	-nan	-nan	
6736.15	4724.93	5711.12	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
5223.59	6270.81	6235.86	
-nan	-nan	-nan	
-nan	-nan	-nan	
6908.03	8078.27	5787.59	
-nan	-nan	-nan	
1236.47	8071.25	9737.77	
403.782	4059.56	1176.34	
4039.68	5926	4434.31	
6947.21	9719.04	6124.59	
4203.15	4241.89	4265.25	
9170.76	7701.47	1627.53	
4.69545e+13	4.09494e+13	1.27162e+13	
-nan	-nan	-nan	
4366.59	4314.08	4306.45	
-nan	-nan	-nan	
-6.28845e+17	-3.70141e+17	4.28265e+18	
-1.44468e+22	-2.11383e+22	2.08081e+22	
2.69906e+14	1.69832e+14	1.60885e+14	
4309.4	4303.67	4304.42	
-nan	-nan	-nan	
4309.26	4301.63	4303.88	
4309.69	4302.59	4302.56	
4308.94	4301.59	4302.6	
4309.05	4301.85	4304.3	
4308.67	4303.22	4303.85	
4307.79	4303.09	4303.63	
4468.96	4464.57	4375.87	
-nan	-nan	-nan	
6823.69	8418.29	7007.57	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
6515.16	6105.1	5290.01	
-nan	-nan	-nan	
-nan	-nan	-nan	
1736.34	7600.54	5822.05	
-nan	-nan	-nan	
7944.87	4868.28	4879.51	
4423.91	790.123	4091.63	
930.281	449.506	4387.99	
8682.27	8643.54	2540.41	
4267.65	4218.7	4185.9	
9233.9	8424.63	4376.62	
1.55019e+21	8.82983e+20	6.91305e+20	
-nan	-nan	-nan	
6.83326e+08	-1.85323e+08	-1.39411e+08	
-nan	-nan	-nan	
-1.18951e+22	6.04052e+22	2.42132e+22	
1.1061e+27	5.73591e+26	4.8603e+26	
1.20372e+16	4.14006e+17	4.65073e+17	
4748.65	4741.52	4743.89	
-nan	-nan	-nan	
4448.19	4047.75	4638.07	
4902.9	4241.24	4098.48	
4440.12	4782.81	4009.6	
4653.97	4283.37	3989.85	
4599.63	4311.64	4370.1	
4727	4330.81	4537.68	
4432.17	4700.93	4269.11	
-nan	-nan	-nan	
7704.18	8254.72	6167.46	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
5242.85	6660.37	4667.74	
-nan	-nan	-nan	
-nan	-nan	-nan	
8781.67	7948.94	3306.71	
-nan	-nan	-nan	
6957.83	3428.79	6253.52	
5825.35	1229.68	5201.17	
460.527	5324.58	9705.79	
7603.5	8367.79	9743.86	
4263.81	4284.31	4295.6	
9022.67	1438.46	5096.39	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
7762.98	7055.52	5516.26	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
6015.63	8483.73	4496.87	
-nan	-nan	-nan	
-nan	-nan	-nan	
9366.14	7562.57	7436.7	
-nan	-nan	-nan	
6178.87	8518.25	9816.14	
4545.44	6873.29	6432.67	
7754.24	534.658	9319.83	
2163.78	8290.8	8294.81	
4266.7	4201.52	4281.39	
1914.5	5874.98	7725.93	
5.20792e+29	7.06964e+29	4.55363e+29	
-nan	-nan	-nan	
-7.31243e+16	1.21454e+17	-2.33051e+16	
-nan	-nan	-nan	
3.92932e+27	2.57631e+27	9.33759e+27	
3.00869e+29	1.12925e+30	1.22946e+30	
1.16139e+21	-2.61686e+20	1.46269e+21	
7799.93	7763.72	7757.34	
-nan	-nan	-nan	
8637.82	749.103	7287.94	
6657.8	3248.55	8430.93	
1089.41	6261.3	5690.82	
2882.82	5980.19	3067.09	
2345.88	3582.53	4175.84	
7006.48	8687.64	2469.88	
3737.36	6608.94	4099.89	
-nan	-nan	-nan	
6103.01	4500.88	5127.17	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
5523.86	8730.17	4145.75	
-nan	-nan	-nan	
-nan	-nan	-nan	
6294.92	1827.21	9384.41	
-nan	-nan	-nan	
8658.48	5297.33	5609.69	
372.433	188.129	7333.11	
3595.25	5598.33	76.4067	
5142.12	2862.42	2078.34	
4268.46	4273.38	4196.05	
1792.75	1809.34	623.299	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
8550.58	6092.1	3476.71	
-nan	-nan	-nan	
-nan	-nan	-nan	
4710.97	6093.01	1826.94	
-nan	-nan	-nan	
3725.99	9531.88	1127.73	
4620.59	6114.23	4356.32	
9891.24	3608.63	9372.2	
6087.72	9933.38	6606.07	
4246.41	4262.64	4260.97	
9818.15	6169.24	2011.49	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
6204.17	8829.75	5181.47	
-nan	-nan	-nan	
-nan	-nan	-nan	
2447.61	6282.89	8628.21	
-nan	-nan	-nan	
7841.16	4802.52	3902.26	
1027.66	1472.92	9692.74	
5321.9	4038.49	9129.58	
6857.58	9333.59	7986.23	
4251.76	4236.19	4278.23	
2197.59	9853.05	7770.48	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
3190.58	8610.21	4911.82	
-nan	-nan	-nan	
-nan	-nan	-nan	
5327.65	6473.91	3555.8	
-nan	-nan	-nan	
7408.32	9143.04	8234.13	
9130.61	7002.39	3557.39	
4114.57	2901.47	9340.83	
5514.38	9315.51	6587.15	
4258.96	4285.21	4207.07	
1801.43	948.496	868.168	
4.35528e+34	5.56405e+34	5.4277e+34	
-nan	-nan	-nan	
-8.40428e+21	1.12414e+22	2.78047e+22	
-nan	-nan	-nan	
-1.06622e+32	7.47626e+32	7.29877e+32	
1.87387e+34	5.99245e+34	9.26945e+34	
-3.2745e+23	1.80321e+23	1.00218e+24	
8919.1	3038.5	4010.33	
-nan	-nan	-nan	
6487.63	8997.57	3025.03	
6686.74	4491.34	7135.84	
1621.88	2644.63	398.77	
1864.37	2568.59	6880.6	
6579.67	3732.18	4814.27	
3079.06	2886.25	8802.15	
7470.09	8939.45	3691.07	
-nan	-nan	-nan	
4518.13	8370.72	3933.89	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
2655.26	8754.7	7625.01	
-nan	-nan	-nan	
-nan	-nan	-nan	
3685.89	9376.97	6064.29	
-nan	-nan	-nan	
5542.62	7528.97	5221.94	
5831.28	2585.58	4029.35	
8297.07	8531.06	7624.49	
9325.07	8568.36	8588.71	
4204.35	4211.87	4264.15	
5727.46	2442.78	6381.65	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
7431.18	5056.46	8286.27	
-nan	-nan	-nan	
8957.31	5844.75	8404.42	
7725.33	8460.51	5615.5	
6771.53	8946.88	8695.21	
5993.68	8467.91	8253.13	
4209.76	4279.22	4285.42	
5850.44	1619.08	7613.2	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
7652.3	3975.53	4618.17	
-nan	-nan	-nan	
6027.09	4998.06	3643.77	
7084.99	6360.12	9322.81	
2987.3	7099.17	2815.06	
8673.09	6208.83	2565.25	
4261.22	4229.79	4288.85	
5306.48	6326.26	3616.51	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
3921.66	4777.03	4021.66	
-nan	-nan	-nan	
-nan	-nan	-nan	
6480.51	4654.02	8117.93	
-nan	-nan	-nan	
7403.09	8553.67	7066.64	
4441.15	8083.3	5729.53	
4282.81	3788.51	4453.91	
5291.31	4904.83	2848.37	
4228.74	4201.19	4227.1	
1415.68	1999.45	5771.57	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
9140.64	4439.18	8878.78	
8456.42	5146.5	9337.67	
3059.13	2686.8	6244.33	
9258.86	4130.18	8466.46	
4254.91	4223.47	4246.08	
862.102	4764.7	5707.82	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
8652.23	8256.97	8596.23	
-nan	-nan	-nan	
6561.65	8727.82	8659.02	
8423.82	8181.68	7281.8	
4049.58	8981.99	9169.3	
2914.37	5994.71	3816.65	
4266.23	4205.58	4210.95	
735.104	1167.91	7937.53	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
-nan	-nan	-nan	
7258.61	5780.88	8997.92	
-nan	-nan	-nan	
7219.02	6375.39	8949.46	
