
548.941	685.163	611.054	
575.894	684.903	603.299	
607.563	679.525	603.579	
642.212	680.147	593.698	
678.531	674.881	595.493	
714.26	659.748	616.424	
713.074	643.486	651.426	
682.839	621.547	677.529	
675.289	624.922	706.374	
658.759	621.651	735.321	
678.644	615.203	765.209	
692.039	599.991	800.145	
712.42	576.755	815.444	
744.797	571.061	784.58	
769.047	555.797	756.305	
802.314	552.035	745.132	
836.099	544.375	744.497	
859.889	530.8	768.063	
849.938	522.495	813.281	
834.544	502.532	854.436	
824.155	482.569	893.003	
884.373	462.899	900.233	
949.693	453.782	941.099	
1083.82	455.68	1084.57	
1800.08	859.767	1806.65	
3719.6	1872.95	3731.45	
4888.03	2383.02	4894.09	
5307.49	2465.93	5303.04	
5444.1	2413.54	5428.49	
5584.32	2300.44	5570.77	
5769.67	2124.69	5761.39	
5973.88	1917.06	5988.23	
546.522	710.751	600.047	
571.051	706.397	596.868	
604.064	704.606	596.438	
640.694	700.811	588.625	
681.091	693.742	593.514	
708.215	682.358	619.914	
711.474	664.111	653.86	
701.589	655.148	684.011	
680.147	648.037	707.438	
676.483	645.438	736.98	
676.041	634.795	770.718	
697.299	617.66	800.956	
725.781	604.153	803.311	
752.721	590.126	789.547	
781.835	585.062	763.887	
810.552	576.372	748.705	
839.751	568.352	752.495	
853.078	557.45	779.383	
853.683	539.988	820.507	
840.803	521.852	863.327	
857.419	503.952	889.04	
883.01	485.534	919.262	
951.242	468.495	967.295	
1145.91	545.709	1147.8	
1992.28	1000.71	2003.69	
3916.67	2046.08	3930.07	
4954.09	2521.48	4965.4	
5242.73	2555.67	5242.28	
5369.98	2511.66	5361.12	
5504.84	2397.1	5491.95	
5673.4	2237.83	5670.13	
5728.63	2181.63	5729.37	
540.3	737.628	585.368	
569.101	735.856	594.082	
602.8	732.739	588.15	
640.472	727.087	591.473	
678.563	719.828	601.954	
701.419	708.037	623.784	
710.502	699.568	655.241	
707.913	690.651	687.063	
698.729	683.186	714.978	
684.666	673.949	742.279	
680.913	661.83	774.886	
703.322	648.229	795.841	
738.022	634.742	799.405	
768.52	624.547	790.176	
795.885	616.635	770.424	
823.094	609.972	757.201	
846.388	599.993	763.636	
855.17	585.455	796.766	
859.286	567.178	837.268	
871.172	551.362	867.718	
873.708	535.731	901.606	
908.167	524.378	951.499	
986.629	531.876	1024.49	
1268.49	666.043	1285.76	
2436.78	1348.42	2453.91	
4067.33	2231.68	4093.37	
4950.76	2622.74	4961.23	
5160.09	2653.58	5169.06	
5275.73	2605.65	5279.55	
5410.07	2510.36	5420.93	
5466.85	2464.83	5471.15	
5507.5	2421.13	5512.38	
540.556	764.546	598.631	
570.582	762.751	591.695	
602.404	760.765	597.275	
636.1	756.697	600.308	
672.078	748.215	604.932	
702.924	740.194	621.869	
713.631	731.292	653.91	
708.149	722.724	689.248	
699.684	715.241	721.517	
685.435	704.833	750.915	
686.587	693.053	779.648	
712.499	678.062	799.48	
749.549	664.614	801.134	
782.395	656.311	785.299	
811.382	650.047	771.406	
839.588	642.135	767.748	
857.649	628.53	785.853	
867.018	613.098	818.255	
883.26	600.084	853.531	
896.515	594.486	894.802	
913.537	586.78	938.474	
982.083	610.395	1019	
1247.19	769.356	1288.65	
1778.45	1086.85	1817.69	
2923.04	1755.11	2952.7	
4344.49	2538.39	4380.95	
4892.03	2732.08	4920.11	
5072.7	2748.43	5084.64	
5169.8	2704.73	5198.67	
5230.3	2688.55	5251.1	
5270.27	2673.6	5284.08	
5301.86	2652.88	5307.83	
550.12	793.885	613.551	
571.642	793.542	612.695	
599.424	791.157	606.401	
630.988	785.819	599.76	
668.367	776.625	597.785	
704.846	768.235	616.055	
720.63	759.296	655.229	
709.405	750.801	692.835	
691.906	742.481	726.795	
685.141	734.851	760.065	
693.429	720.451	791.488	
726.818	704.802	805.989	
765.376	691.721	805.289	
796.242	684.333	794.557	
827.512	681.646	779.558	
862.274	675.484	785.884	
887.122	668.412	825.222	
903.442	660.482	861.666	
926.568	661.853	905.652	
982.448	688.27	975.647	
1124.93	793.117	1134.41	
1342.02	952.409	1365.43	
1863.26	1325.71	1897.31	
2878.05	2004.49	2915.89	
3755.73	2493.25	3799.44	
4482.1	2782.49	4523.76	
4820.85	2888.89	4868.18	
4937.24	2872.62	4989.24	
5004.28	2859.74	5050.93	
5064.9	2839.35	5109.32	
5121.22	2832.91	5139.06	
5181.36	2797.97	5177.97	
547.062	828.329	628.272	
567.235	825.658	624.22	
592.505	822.514	609.737	
628.306	811.573	587.229	
668.78	802.885	588.535	
700.619	793.51	614.271	
714.463	785.076	659.449	
714.562	777.129	700.913	
700.615	771.182	736.417	
701.66	762.141	773.533	
714.408	751.161	806.41	
750.758	736.406	819.435	
792.616	727.717	823.941	
830.897	730.029	825.708	
871.083	732.522	833.546	
926.283	753.877	870.128	
1009.13	801.818	951.636	
1112.09	877.643	1071.66	
1194.97	940.229	1168.19	
1400.26	1112.4	1383.84	
1817.92	1461.82	1810.24	
2465.79	1991.4	2473.65	
3031.79	2408.8	3050.38	
3715.35	2817.14	3743.19	
4288.3	3039.6	4326.69	
4549.64	3063.88	4599.97	
4718.82	3029.79	4778.67	
4811.46	2990.79	4890.02	
4880.05	2969.57	4953.59	
4954.69	2962.15	4993.38	
5026.47	2920.72	5033.03	
5070.53	2897.22	5048.43	
531.091	857.411	614.498	
552.335	855.95	611.221	
583.035	844.287	584.779	
627.811	838.646	577.658	
667.847	829.806	582.627	
692.069	822.627	620.015	
707.697	811.205	667.886	
717.988	808.865	716.214	
741.13	812.028	763.846	
761.645	823.294	818.498	
804.417	841.292	873.336	
854.29	851.426	912.303	
913.4	868.908	943.031	
995.792	914.597	997.269	
1141.85	1029.57	1123.63	
1313.82	1168.62	1281.41	
1567.2	1389.81	1527.09	
1932.86	1713.28	1890.4	
2344.89	2082.89	2307.36	
2603.55	2305.9	2573.51	
3057.27	2684.79	3038.04	
3545.4	3048.86	3535.83	
3918.26	3257.8	3924.1	
4140.57	3290.44	4167.36	
4373.99	3276.2	4414.36	
4534.53	3216.64	4582.16	
4631.69	3151.32	4706.12	
4727.94	3093.63	4802.57	
4805.14	3055.3	4872.42	
4872.42	3029.93	4907.75	
4934.06	3011.56	4911.71	
4974.64	2993.5	4909.06	
505.915	877.109	578.537	
531.497	870.626	563.457	
577.14	873.355	567.543	
627.352	867.882	575.529	
668.294	863.574	591.174	
690.833	851.277	629.647	
713.7	850.326	688.104	
763.386	871.398	758.492	
