
6228.99	10524.4	6291.56	10583.3	6266.73	10503.8	6306.32	10515	
6238.72	10537.1	6255.01	10605.3	6269.27	10507.2	6269.89	10534.9	
6172.14	10622.9	6172.65	10673.3	6189.57	10608.7	6188.14	10619.5	
5961.5	10849.9	5953.15	10871.5	5961.59	10857.1	5963.97	10844.2	
5793.96	11025.7	5785.43	11030.2	5786.78	11044.9	5794.41	11012.7	
5739.04	11079.8	5734.17	11074.1	5742.88	11111.1	5743.58	11065.7	
5708.87	11128.4	5704.12	11114.9	5701.71	11123.4	5713.53	11101	
5583.28	11229.2	5590.5	11222.8	5589.05	11219.3	5587.79	11220.4	
5325.65	11467.3	5333.55	11473.4	5331.4	11465.4	5334.76	11472.1	
5183.73	11613.2	5190.59	11625.4	5183.07	11610.8	5181.97	11635.9	
5097.99	11712.2	5105.7	11711.1	5092.84	11720.3	5088.44	11696.3	
4828.79	11942.8	4841.36	11938.9	4814.96	11957	4812.57	11936.5	
4584.04	12180.5	4600.72	12180.3	4568.51	12197.2	4561.74	12182.8	
4256.52	12422.3	4269.24	12425.4	4229.88	12452.8	4217.61	12455.7	
3831.11	12787.7	3840.81	12793.4	3817.97	12790.3	3809.12	12818.5	
3313.25	13122	3319.34	13129	3278.57	13145.5	3258	13174.8	
3380.98	12652.4	3382.19	12660.1	3347.56	12688.2	3345.25	12707.3	
3356.68	11615.5	3371.16	11609.4	3339.04	11636.8	3332.36	11660.6	
2608.77	8391.41	2625.54	8393.2	2598.61	8409.75	2597.14	8422.37	
1267.14	3853.01	1285.16	3873.02	1256.56	3886.99	1260.53	3886.72	
771.175	2320.69	794.256	2352.46	760.347	2362.36	768.795	2365.5	
673.408	2037.56	706.076	2072.26	703.316	2067.79	687.109	2081.92	
688.874	1780.07	709.324	1811.25	703.551	1819.01	694.904	1814.79	
622.17	1169.02	636.517	1202.62	631.523	1231.42	614.902	1203.66	
510.178	533.063	528.811	568.459	514.58	625.939	486.047	577.901	
463.587	305.876	486.568	333.619	466.798	415.258	421.605	362.136	
449.488	245.808	472.67	284.808	474.942	365.948	411.439	312.502	
456.344	216.25	465.938	236.561	476.904	345.265	423.443	283.635	
466.207	201.044	461.404	233.54	472.957	316.643	460.955	255.514	
501.352	188.563	472.65	240.815	485.761	275.741	475.593	239.306	
496.283	191.303	465.237	260.893	472.869	223.548	460.746	227.335	
512.737	194.72	452.142	269.659	487.679	182.888	457.772	228.95	
6284.33	10522.5	6265.37	10574	6274.63	10489.4	6293.25	10502.7	
6262.86	10534.5	6261.5	10586.2	6272.83	10521.1	6280.5	10527.9	
6212.74	10593.8	6199.74	10636	6214.91	10588.4	6212.75	10597.5	
6019.97	10798.3	6004.91	10809.8	6015.34	10807.4	6010.88	10790.5	
5813	10997.8	5804.06	10997.6	5813.79	11009.9	5815.9	10988.2	
5746.31	11070.4	5739.52	11067.7	5745.32	11057.5	5752.33	11059.7	
5700.7	11102.3	5713.4	11093.7	5718.92	11090.1	5700.81	11099.2	
5617.67	11189	5616.03	11183.8	5618.27	11178.7	5615.39	11190.7	
5359.63	11423.4	5370.24	11431.4	5367.48	11427	5364.1	11433	
5182.01	11585.1	5201.74	11591	5195.39	11600.6	5204.42	11568.6	
5083.61	11685.2	5096.39	11679.3	5073.04	11697.8	5080.36	11677.9	
4839.93	11906.1	4850.4	11902.7	4823.17	11920.9	4820.61	11901.1	
4569.97	12076.8	4580.27	12076.5	4548.63	12096.2	4546.11	12090.1	
4284.83	12302.2	4294.61	12304.9	4267.28	12314.7	4263.25	12319.1	
3837.95	12593.7	3845.99	12597.3	3811.75	12614	3801.67	12632.3	
3707.44	12546.4	3718.49	12543.7	3689.05	12560.1	3680.17	12584.8	
